customer_id,age,tenure,monthly_charge,plan_type,clv,churn
1,65,12,46.638512962504876,basic,1227.526396123388,1
2,45,38,34.69432942389997,enterprise,3767.440120412465,1
3,69,18,65.51651826411774,enterprise,4629.509373829364,0
4,27,36,11.089783232684313,enterprise,895.16180767372,1
5,64,45,18.934775255397895,basic,1595.9812785542229,1
6,43,16,24.722128678965586,pro,2398.297577418257,1
7,56,59,152.6617976297655,pro,485.39476679360735,1
8,42,8,62.1312683243043,pro,2754.611443181818,0
9,52,32,196.3464284389407,basic,1782.4236826082067,1
10,61,52,116.2406950416897,enterprise,552.3244218986973,1
11,29,55,118.55780200109037,pro,1008.4559169024843,1
12,34,34,137.66985190537235,enterprise,1263.901407025757,1
13,34,50,163.3294072363371,pro,3967.650059522354,1
14,50,57,60.40659213899232,pro,1309.2064552534298,0
15,48,26,23.203585818179782,basic,4109.300282482931,0
16,21,9,139.43665141362953,basic,1607.6756232442929,1
17,62,49,59.143788984457636,enterprise,488.5955871225649,1
18,55,57,191.59184248646054,basic,1285.4865200186268,0
19,29,45,106.93288042491034,enterprise,2743.497641687513,1
20,29,12,134.36313246387476,basic,4604.149847050791,1
21,52,22,104.22143071298407,enterprise,3786.5503556062563,1
22,37,16,109.06664134124053,pro,1629.2244399789674,0
23,62,9,154.75309058901624,basic,4515.560252972903,0
24,30,16,138.7339043245707,basic,4911.453964397584,1
25,51,50,190.05606608338215,pro,3713.9058969970206,1
26,33,44,191.01196103998797,basic,4602.151024165884,1
27,57,14,138.1895041322127,basic,161.85547407296846,1
28,40,42,135.03073242234575,pro,3744.641564181276,1
29,63,31,110.23172833363516,pro,2500.7704183632113,0
30,41,59,119.50015092924308,basic,3872.587855948265,0
31,56,58,74.43767679552656,enterprise,2598.330366483592,1
32,58,6,151.06241330502212,basic,4863.459942984281,1
33,34,14,76.72419637612438,pro,1032.7533271334846,1
34,57,43,27.004644183285105,basic,987.6707493436769,1
35,23,45,18.91305578537463,enterprise,4363.992479020593,1
36,39,6,189.5742603107595,basic,3539.6215343320127,0
37,23,47,94.00093204815448,basic,1267.1798561014248,1
38,36,55,153.2688741691007,enterprise,2729.365805108949,1
39,31,48,154.52674725687888,pro,502.4545885270735,0
40,30,52,137.80233424810754,enterprise,4854.607780222049,0
41,67,57,187.64747532153362,pro,4644.969237637409,0
42,33,46,101.08339592045822,pro,2749.208693651342,1
43,47,43,97.08233775683128,enterprise,3768.2938068312587,0
44,54,30,57.463292032040776,pro,3268.7823315300802,1
45,57,54,83.0586686077295,enterprise,3543.137038428364,0
46,48,34,118.40461357295318,basic,3950.9778807314638,1
47,28,44,199.9723940825383,basic,3989.087212578755,0
48,63,15,13.051431433211949,enterprise,4037.5932023103933,1
49,48,44,99.78200782678466,pro,2513.638527906744,1
50,42,7,193.73802615003746,enterprise,515.035570224182,1
51,25,34,63.85979095231935,pro,799.8471250475882,0
52,63,21,34.568575035560926,basic,1719.7660105044422,1
53,22,3,149.5346532835695,enterprise,3006.3282379259085,1
54,51,40,187.50736791255665,pro,331.9426183862047,1
55,45,21,139.8560915474507,basic,1187.2779642601624,1
56,28,58,100.31451803418125,pro,1234.8168544366144,1
57,67,35,12.955985984194154,pro,2447.834071029082,1
58,25,21,50.059537293030914,pro,4859.685115871034,0
59,55,7,25.599689069019252,pro,3912.824850631152,1
60,61,10,172.92567196269016,basic,4230.029771924486,1
61,55,16,23.111739999922158,enterprise,2005.9497350773001,0
62,29,52,124.49937511567822,basic,3153.9035008497403,1
63,45,56,154.47183660959323,pro,4595.641396151888,1
64,22,30,168.07326988398555,pro,4511.499297674685,1
65,50,57,104.56591373809229,pro,1381.9283256970466,0
66,30,48,30.02405745119741,basic,2175.6881894566977,1
67,57,19,29.882500220141367,enterprise,4464.179537489865,0
68,56,6,128.40076494022188,pro,2197.4860554894008,0
69,59,41,184.46872141658235,pro,1406.1659925387055,1
70,66,32,99.01047331649782,pro,537.6034882457845,0
71,55,44,179.5295126123695,basic,1177.7161583852587,1
72,32,30,135.9038713326348,pro,3320.6869175130914,1
73,24,6,189.24246895016336,enterprise,3382.3094733217054,1
74,35,29,115.54829813747982,enterprise,2254.8726268145037,1
75,51,46,95.012615399749,pro,3879.98823414907,1
76,53,40,175.2540320289364,enterprise,3319.633277410436,1
77,43,19,166.23495826778284,basic,809.0795392190405,1
78,35,45,105.83668266151571,enterprise,3764.3189155834334,1
79,49,21,90.59803486909645,basic,4437.079679610811,0
80,51,58,91.56366414868737,pro,3591.114455629189,1
81,48,35,78.31655400209335,enterprise,4979.60647551319,0
82,62,21,155.84221928430821,pro,457.7885153195654,1
83,63,48,78.36096330481199,basic,627.0231257836981,1
84,47,43,165.37722621814893,basic,4820.074340794192,0
85,59,52,85.60029926562126,basic,3207.9797399389104,1
86,38,19,98.85953955255334,basic,2857.7209562357807,1
87,53,23,172.4283083804153,basic,2502.2596642991452,1
88,24,26,149.97692787048481,basic,4580.190190076025,1
89,32,47,111.06706336894109,pro,4871.044662081572,1
90,48,47,150.72709322128526,enterprise,296.4532942624311,1
91,27,36,158.04571087320653,basic,1815.1158601009683,1
92,51,55,164.5904410858042,enterprise,1110.9324673042079,0
93,34,13,18.887509335323585,enterprise,4884.585384978549,1
94,32,15,48.84446318444669,enterprise,1725.9692758367232,1
95,68,4,56.36870280640905,enterprise,1288.5860781900462,1
96,26,31,157.63108350501142,pro,2768.2339172384945,1
97,64,18,70.6175235309943,enterprise,1857.0643793127188,1
98,48,41,13.458900198657124,enterprise,496.6400189773508,1
99,65,41,139.09535942386387,pro,4001.211905552039,1
100,49,26,183.5504958961596,enterprise,3972.864254564067,0
101,45,3,26.154325223419587,pro,3237.0825432462475,1
102,45,23,73.73953385370753,enterprise,3674.769850171802,0
103,41,53,56.907691208383774,basic,3446.1158487268945,0
104,68,10,184.48539644711838,enterprise,861.7170857022645,1
105,68,31,79.2937138889475,basic,4650.523688800412,1
106,54,20,155.68124390106613,basic,724.2290439621378,1
107,69,59,178.75014623592386,pro,959.193425063612,1
108,67,26,105.27003307056592,basic,1510.5071101582364,1
109,57,2,137.9469456772821,pro,1955.0543751567857,1
110,51,28,58.18482791215572,pro,776.8402784263693,1
111,67,55,38.9149796611449,basic,2014.2930027925254,0
112,20,41,146.39718427777373,pro,884.8220754672798,0
113,44,49,179.59140071775,enterprise,1657.9794585321508,0
114,61,13,49.56125657239602,basic,375.6793984614043,1
115,27,27,121.80325909290377,pro,2890.1835418698374,1
116,68,44,188.5485551630865,pro,2060.6566626265176,1
117,19,44,134.52917808761453,basic,4921.350326003549,1
118,55,14,18.967183314997055,basic,1423.5514546502152,0
119,62,47,166.00056962249658,pro,2449.0285309601354,1
120,57,53,22.675992689838342,pro,214.15163022695225,0
121,33,42,111.60522801892266,pro,1763.860672425737,1
122,43,3,136.8662382453762,pro,2735.802876421219,0
123,53,30,125.29663764339921,enterprise,886.0937720206041,1
124,32,46,35.852414542595966,enterprise,124.94331265606718,1
125,28,40,108.14917166967906,enterprise,1238.6777746896034,1
126,69,15,57.40555891834427,basic,2496.7918736757906,0
127,58,44,81.76256635467439,basic,4145.796043616646,1
128,29,9,151.9884493167273,pro,4152.529048151893,0
129,48,8,27.144363457610993,enterprise,2800.550692907913,0
130,43,56,149.9506507103686,basic,3910.5839009555957,1
131,25,13,182.6115271592068,pro,934.5578645016805,1
132,18,56,180.8131642072475,pro,4419.667523320288,1
133,20,45,127.6313014850426,basic,4727.582010900578,0
134,55,13,154.23402496686765,enterprise,4724.307078916595,0
135,40,30,46.12199107961617,basic,4855.164157116546,0
136,67,55,190.99589737103688,basic,1875.4846856915633,1
137,48,8,151.98355635453393,pro,3711.165998421035,1
138,56,8,62.99828377995775,basic,271.5524406293204,0
139,43,36,177.88216649711876,enterprise,152.28154190761464,1
140,48,9,74.63800638200499,enterprise,2680.000546210502,1
141,27,14,19.93040267152735,enterprise,614.4069368885132,1
142,18,36,82.90011605466013,pro,1999.031079025862,0
143,40,12,36.0734714280078,enterprise,1307.269530723639,1
144,36,33,24.83899313959501,pro,1248.0460842674,1
145,48,19,181.61063184732203,enterprise,2474.4588750776124,1
146,21,4,65.74470121750109,pro,3651.1604811775865,1
147,44,2,197.49696920985147,pro,3675.0784474393936,1
148,57,16,162.57648474522864,pro,2257.299344141518,1
149,43,36,51.81663698754798,enterprise,2437.9220690983207,1
150,21,4,114.4168604500751,basic,4412.983817989571,0
151,21,4,49.005418292832125,pro,1071.229609973997,1
152,33,30,141.3220355911872,enterprise,3011.0921264768513,0
153,28,54,25.95546659577853,pro,2024.2988061907577,0
154,21,1,186.28420471478506,pro,3840.4399686603974,0
155,22,40,50.532285670696304,basic,4904.412220285938,1
156,53,35,136.72229158969338,basic,1186.138171611866,1
157,30,59,22.54502759830558,pro,1157.3935140412864,0
158,23,3,104.91685228621978,basic,1399.1687696441647,1
159,31,53,155.41816690492516,enterprise,1523.1176102740606,1
160,48,29,126.36078653425297,basic,3955.8458917922894,1
161,61,41,25.0707236385524,pro,4200.540839030684,1
162,58,53,160.1574999238677,basic,3007.500907417253,1
163,30,58,58.56028549352695,basic,2764.769349655493,1
164,56,6,61.445425789366936,enterprise,4895.280534823839,0
165,28,59,46.71744525012551,pro,1647.8465477550146,1
166,44,59,130.51444881919787,pro,225.8464669890413,0
167,65,27,118.29164520060445,basic,4063.048063056851,0
168,23,36,163.41333646036117,basic,2065.40121413319,1
169,47,50,132.23196507896262,enterprise,4327.958892507368,1
170,33,49,98.72071012712574,basic,2824.725698634028,1
171,36,18,104.84276838415478,pro,725.9742074784602,1
172,25,23,69.81054711662284,basic,4947.838715434066,1
173,35,12,131.30586463780406,pro,309.24536534580784,1
174,29,14,51.61051284643762,basic,2984.6031509300183,0
175,69,11,54.042448142580604,basic,3791.316978160677,1
176,24,12,188.81740270703153,pro,2586.822855421804,1
177,35,28,68.00387821034009,enterprise,4629.202957191384,0
178,54,53,51.317452322567526,enterprise,2529.6197095760513,1
179,56,26,75.85503617664078,basic,3862.747764638589,0
180,55,58,199.48862117610685,pro,4982.68263871944,0
181,27,28,161.6538648849462,pro,963.7180641055821,0
182,42,17,194.30533077306285,pro,4914.983377808689,0
183,68,19,193.67623514026587,enterprise,4864.15460415946,1
184,19,39,141.7778478518417,enterprise,3413.7263190257945,1
185,44,50,85.87710277080804,basic,713.915970306994,1
186,43,3,124.32030012223552,enterprise,4832.102551291431,1
187,46,56,11.977670044801075,pro,4982.573528709655,1
188,54,22,176.78863604483448,basic,665.610186022332,0
189,61,24,187.0415092640675,pro,4825.33115384029,0
190,37,35,51.6851931316762,enterprise,2560.649407817323,1
191,32,25,23.5010559332995,basic,4314.471008049046,1
192,59,44,72.1454805312674,basic,4332.46643403944,1
193,23,40,58.71691251496845,basic,1229.7428282566898,1
194,33,3,68.30694158524253,enterprise,2618.4575866464797,1
195,34,58,171.96757087137345,pro,4845.910337870286,1
196,30,14,104.94872627347652,basic,3240.1485358445075,1
197,59,40,85.86588903216315,enterprise,4263.114667398335,0
198,30,9,113.62641878439267,pro,1907.4424724922205,1
199,26,10,94.71022873114943,pro,4533.765140032275,0
200,66,13,15.7718404868192,pro,3420.8799713517137,1
201,51,52,117.81692887173676,basic,4444.824509964082,0
202,64,13,145.3258109930129,pro,4791.184625928752,0
203,26,3,51.890212806827975,enterprise,4901.0653854176635,1
204,22,55,128.5428146736739,enterprise,2934.5672961562846,1
205,24,10,137.80468376222717,pro,3921.6877037750774,1
206,19,9,101.9466257303608,basic,4624.168217917047,0
207,23,27,47.69910517758399,enterprise,3313.0388686593506,1
208,27,34,195.7699709147652,basic,4854.9541748472075,0
209,66,23,65.28703219633405,enterprise,4843.078575371359,0
210,31,10,191.49841964358055,basic,2260.583566290884,1
211,30,40,15.769713243895435,basic,524.4293019269044,0
212,41,48,91.39336352421154,basic,141.1346966791813,0
213,59,3,35.94027847282226,enterprise,1763.000234081366,1
214,38,53,46.86483032289805,enterprise,2443.5817270387033,1
215,29,2,74.75619011665503,basic,263.66032677340974,1
216,48,11,146.2454628737685,enterprise,1738.0384911729411,1
217,64,46,59.25511671903429,enterprise,1681.1889108616251,1
218,63,55,186.9987817316716,pro,2033.181143958887,1
219,63,12,128.60780434824306,pro,1448.8137551215648,1
220,41,27,181.6203675880838,basic,1999.5189023630214,1
221,29,4,76.03770073413331,enterprise,4969.872117090738,1
222,49,39,185.2913676593708,enterprise,3413.07541085121,1
223,42,26,85.17274049394496,basic,1888.4079774053178,1
224,25,9,20.65501678558374,pro,1235.4779625611743,1
225,67,55,182.18986514808347,enterprise,3569.4544498161886,1
226,40,10,157.33848311549332,pro,2315.178553122326,0
227,27,37,123.17287390897792,pro,4570.118202439543,1
228,19,6,176.5319673877441,basic,2136.5371426234433,1
229,19,27,196.06463148836005,enterprise,3527.5929269218764,0
230,19,9,140.03832768674954,basic,1294.6489044146067,1
231,58,37,114.47822653506881,pro,3551.3856094873668,1
232,60,8,151.40945863594868,pro,2269.192805320304,0
233,65,34,145.44042489570128,pro,2053.464819226896,1
234,30,43,180.60962477865556,basic,956.202001271984,1
235,28,51,32.37806551194208,basic,884.8730840773737,1
236,44,20,119.144491934491,pro,3161.441333722341,1
237,35,23,57.38787951839547,enterprise,2037.9147079023535,1
238,61,6,197.33520500638505,pro,1835.9888858015934,1
239,49,25,58.76410104188626,pro,1584.5219947958724,0
240,62,31,152.45419955020193,pro,2663.4115151091214,1
241,41,36,34.009077577805655,basic,3177.02504194258,1
242,31,7,186.67181213576322,pro,4531.437811512014,1
243,37,33,122.94308719988227,enterprise,2949.1561054107674,0
244,69,54,160.79376216773173,pro,4032.900328946684,0
245,39,30,173.70043114716574,basic,2415.1668725713666,0
246,43,52,90.02294990444793,basic,4029.9957288942605,1
247,20,26,185.9344018407413,pro,1925.361907084194,0
248,58,15,47.798944747219124,basic,2636.5754131670396,1
249,28,58,159.46364812849365,pro,3672.81254175583,1
250,25,25,74.17019956421609,enterprise,3490.8759688681243,0
251,22,34,157.7438954649918,basic,3666.971759523739,1
252,59,36,89.38976308972327,pro,4782.261216680533,1
253,41,21,160.14286918713452,enterprise,4260.571690665028,0
254,53,28,166.53326039488246,enterprise,3089.445117652806,0
255,51,52,13.155234899588196,basic,4326.926638877223,0
256,53,20,98.18225006745318,pro,4846.827233407742,1
257,41,58,178.78168928612754,pro,1776.7179433284114,1
258,38,54,136.85050733527788,pro,4951.903363066522,1
259,45,51,127.97232794469944,enterprise,2357.9133069824584,1
260,23,51,119.54833668939541,basic,1508.0071293335275,1
261,36,26,192.93519497614673,pro,4161.692409813804,1
262,53,21,92.29748045659677,pro,2963.315828318726,0
263,48,18,54.48713204764762,enterprise,3928.336411366023,1
264,25,29,60.508190206371594,basic,1230.7493708960171,1
265,25,30,44.040024474956454,basic,1466.079473938201,0
266,47,2,132.37317969161336,pro,2895.5828929271374,1
267,50,30,190.70277773343943,basic,756.1405469010684,0
268,41,14,173.8772948799185,basic,4688.211862972333,1
269,43,59,16.90743050990266,basic,433.4477155215568,1
270,35,2,19.237345426473915,basic,4564.176019501914,0
271,53,49,44.86251823034886,pro,3446.82392302412,1
272,64,9,74.30787484434038,pro,626.9856858099477,1
273,53,11,65.04797854478451,enterprise,796.291799111853,1
274,42,21,197.76488720104868,enterprise,2294.6402895177466,1
275,30,59,191.26402781058948,enterprise,2974.1672810908326,1
276,54,56,141.40069954939392,pro,2972.9861567416074,1
277,46,33,177.56753424175193,pro,4841.703945010779,1
278,61,52,15.385164043631853,pro,2564.47795175015,1
279,63,58,184.60831684089501,enterprise,2974.773721684171,1
280,56,29,51.56522272153314,pro,3668.7407846009805,1
281,33,52,124.84172060317121,basic,2788.891080750195,1
282,65,3,10.743392699013715,basic,1697.952789809608,1
283,46,16,59.647217798546464,enterprise,1118.4858581073513,1
284,35,46,58.3090472120018,basic,299.94352638661496,1
285,63,40,55.81848920036398,pro,1772.8095339441304,0
286,28,9,118.23189634033915,enterprise,2699.6290796020435,1
287,18,51,194.39955686332414,basic,2662.468368507539,1
288,20,13,173.22009404222322,pro,3710.009159542222,0
289,35,47,160.38607857417904,enterprise,4741.404458473502,0
290,29,49,90.54018928887385,basic,340.75496805841306,1
291,30,2,91.57549275137454,enterprise,2676.983634927941,1
292,52,37,35.885416759770365,enterprise,328.1169746674298,1
293,23,43,131.88870910556187,pro,815.8012045844811,0
294,20,26,190.04729115335107,basic,4767.552298934184,1
295,59,39,48.16085837597977,enterprise,215.88819746643725,1
296,59,4,107.03848529034994,pro,3813.0552843618484,1
297,68,38,56.73674885270309,basic,1238.9599767252607,1
298,47,6,180.80272202718447,pro,3021.6017553839038,0
299,51,35,190.28734990650537,enterprise,2188.485570240237,1
300,22,42,117.33936562680111,basic,950.3305316666264,1
301,43,56,191.64989362223065,pro,3107.3983390721564,1
302,42,5,195.55119872503528,pro,4876.991391309438,0
303,25,25,149.58290559803066,pro,4066.7411098778093,1
304,39,17,48.963872506211914,pro,488.0799730550992,0
305,27,40,122.93280082051164,enterprise,2478.373400531782,1
306,62,54,107.36868176326757,enterprise,4252.529943733206,1
307,18,7,140.15718347001965,pro,1213.5917030015844,1
308,47,9,64.12529457845216,pro,127.87108204663461,1
309,40,25,13.413377333096312,enterprise,3321.3929762487,0
310,35,22,182.4644528834677,basic,3062.171640183762,1
311,59,14,58.33986290187478,pro,1129.5151125310445,0
312,41,13,49.87206129719742,pro,3310.7376342166585,1
313,57,17,14.452815938617412,pro,208.92160495575715,1
314,20,35,73.23325653823949,basic,597.926314689436,1
315,42,12,157.0112380388203,pro,3498.083984445156,0
316,43,47,101.9924448250602,pro,2104.8865730040543,1
317,49,2,92.10026899656512,basic,4414.4572357771285,1
318,25,8,91.50971317606091,enterprise,2681.5860193349963,1
319,37,9,71.14418023612797,enterprise,2837.8954339615198,1
320,62,59,198.47194047155568,enterprise,4219.880724325221,1
321,36,33,111.84161699726339,enterprise,2465.5304510045808,1
322,67,24,129.82584547935494,basic,362.1189651162451,1
323,37,36,133.5867159138931,basic,927.7073963143846,0
324,23,51,64.75049086242998,basic,3527.2713531401428,1
325,28,56,199.6568035584941,enterprise,1916.0054301605967,1
326,49,50,60.15886842735513,enterprise,2864.4272058285,1
327,26,23,139.2990132219127,enterprise,4655.473663018604,1
328,55,32,150.49913187474866,enterprise,4968.995512810578,1
329,52,12,14.719674595382608,enterprise,1177.0115835361657,0
330,42,52,35.641082882676855,pro,718.4643944331197,0
331,46,9,190.41508277729213,pro,2150.326366342233,1
332,34,40,81.20641588982743,basic,2377.802718622484,1
333,41,43,146.835493720412,basic,3507.434291255425,1
334,40,30,135.5795685574438,basic,4804.592852914413,1
335,38,23,82.7785013083944,pro,3283.3917661381624,1
336,18,14,197.76353577859774,pro,2167.5659569512823,1
337,53,54,121.25622247934675,enterprise,3797.7892995601474,1
338,20,1,157.3119725431435,pro,2485.0575532239613,0
339,54,6,29.77324013705346,pro,2242.0507516444,1
340,29,5,188.3792317499041,enterprise,2040.6239217923412,0
341,62,6,180.92107073214223,basic,4617.0410952230495,0
342,27,25,90.65268702674585,enterprise,1690.992481706511,1
343,52,27,18.028388415594325,pro,2803.0293757527525,1
344,26,16,55.99396817917384,enterprise,1413.4584792799187,0
345,35,33,163.27667937475604,basic,4257.615362912453,0
346,42,44,44.80381911553728,basic,3945.871203146834,0
347,46,37,105.80487851811533,pro,167.22095795811694,0
348,30,18,56.90279986415349,pro,2996.964842213481,0
349,63,20,77.29410382485167,basic,4040.114644224887,0
350,39,8,90.56405509236079,pro,514.2836254139393,1
351,18,15,177.5840544415262,pro,4416.353488406835,0
352,47,43,144.63318098882888,basic,2317.6086002466327,1
353,64,43,56.15418280163859,pro,4678.770257192914,1
354,52,16,78.29216567204007,basic,1561.6786413979553,1
355,63,16,15.976447159497637,pro,3554.1154541207557,0
356,51,37,103.51785128699244,basic,3428.487433776638,0
357,66,11,38.63059620827068,basic,852.662454566356,0
358,45,30,68.48413930990591,basic,3696.0812065195655,1
359,22,34,114.81375588605464,enterprise,436.18127053914634,1
360,39,29,112.24686467654968,basic,1194.4625850652883,1
361,47,12,55.6083826880727,basic,2674.405087445744,1
362,36,29,134.32223647956653,pro,2284.078127969594,1
363,19,28,12.804156592894563,enterprise,2157.7753004349556,1
364,33,57,158.471990898677,enterprise,142.74479008382673,0
365,30,48,141.94735171089314,basic,4751.620034225375,1
366,29,18,192.80818757771425,basic,4154.955988355292,1
367,22,36,104.8590758325815,enterprise,4047.9886294377893,0
368,53,50,185.348563251035,basic,3019.3436574636985,1
369,59,52,99.95356084239658,basic,887.9496032245237,1
370,49,57,25.263425014896487,pro,1239.396743656251,1
371,37,56,38.770843100861185,pro,2612.5476916325315,1
372,20,15,61.89882015579471,basic,3956.310994323137,1
373,36,41,16.174035181676324,pro,251.05680211919008,1
374,52,45,85.90511746674547,enterprise,4380.04071643012,1
375,25,42,66.07496940209829,basic,4883.7431803486015,0
376,36,40,196.7817281010699,pro,1646.8671142880974,0
377,49,25,91.07213009008096,basic,1595.9994757921918,1
378,69,36,190.69759013734577,enterprise,3242.6016179804074,1
379,61,3,113.76444708434175,basic,166.5288020776374,1
380,60,29,44.1387924311805,basic,4341.583677374326,1
381,49,35,91.34463368015095,enterprise,1337.2076970585783,1
382,60,35,192.72063852465118,pro,3656.272456532777,1
383,35,36,115.48387195874064,pro,4164.112443576045,1
384,46,53,194.49656214894233,basic,963.9889965595836,1
385,65,47,126.31985981753742,pro,3368.641220777887,1
386,44,6,167.84069110314763,pro,234.51706351316872,1
387,18,7,67.40410035257945,pro,4166.21936553554,1
388,55,35,157.2789800118893,basic,3403.41422749566,1
389,62,22,153.29998023001434,pro,3825.357076629246,1
390,47,45,119.08011162835783,pro,4968.1769788120355,1
391,19,41,96.323662244019,pro,2241.2992366378785,1
392,50,40,66.01785679028288,enterprise,3724.6947886274384,1
393,38,51,160.94287490914706,enterprise,4064.417956222822,0
394,60,15,42.12979950086981,basic,3288.649355101808,1
395,55,36,195.65539602651418,basic,3052.568690900661,1
396,25,16,35.35037754774285,pro,639.1951725080589,1
397,26,18,48.92520443473741,enterprise,1184.929865659439,1
398,28,5,121.50348657823369,basic,260.0275281650938,0
399,29,38,38.00379033133012,basic,1124.7202588776674,1
400,21,6,105.05848852051511,pro,3178.0071780757294,1
401,69,50,28.171200136879566,enterprise,560.6511283364237,1
402,51,35,117.60649758736851,basic,921.5026547305574,1
403,44,15,187.00573813006798,enterprise,989.5402900757549,0
404,21,27,121.54728168417438,basic,3256.947459257901,1
405,44,25,72.55797658868201,pro,3245.2713185907774,1
406,56,46,125.01809898277985,basic,3002.227653781721,1
407,43,35,80.34633457992705,basic,3152.8501411608363,1
408,33,54,135.88889295052604,enterprise,999.6499629153037,0
409,26,9,16.947035439169067,enterprise,4903.47156933333,1
410,49,51,95.4397576350603,pro,733.5915000016873,1
411,19,19,122.59194291294817,basic,4388.766700411508,1
412,52,9,172.8873728137359,basic,1181.2325215718645,0
413,38,51,23.328419440718818,enterprise,3514.9939900818,0
414,52,12,49.34747096237685,enterprise,3696.0407682947557,1
415,38,7,179.90294664409345,pro,4366.01379099346,1
416,21,13,99.40063280572714,basic,564.8810490475175,1
417,64,54,84.27303240157343,enterprise,3872.1589663639243,1
418,57,9,65.30891666080463,basic,3161.7760623840663,1
419,61,14,73.38976169539288,basic,3965.938674004601,0
420,65,47,45.22598094416078,enterprise,4798.484565852892,0
421,46,18,43.664781262666104,basic,1589.9753120385667,1
422,42,6,51.19450363082639,enterprise,3569.927463273541,1
423,50,38,28.474078071295686,enterprise,3414.578061509009,0
424,54,23,36.79339539746698,pro,2220.3981369088265,1
425,32,59,45.57852323577133,pro,1133.7921738964997,0
426,57,25,73.1671771699426,pro,1646.562912229539,1
427,23,51,138.56518813203397,enterprise,4866.530892359622,1
428,47,55,28.993562309391585,enterprise,1805.9437710282077,1
429,55,26,136.87110393319477,basic,4653.396805330407,1
430,20,20,134.41402801275837,enterprise,3132.8903224408214,1
431,51,56,36.6336344058528,basic,2894.228260489259,1
432,56,32,75.20154976027922,basic,2111.8798991594667,1
433,27,41,109.71806109880484,basic,1750.948694522644,1
434,57,33,121.65302606258564,pro,2095.0067499817833,1
435,29,5,175.65554374821068,enterprise,4362.616879424778,1
436,43,5,181.67323876226138,pro,4983.5001687484555,1
437,48,20,174.25299140801448,pro,2667.1105320599354,1
438,25,14,72.02243491297185,basic,4074.4933002731177,1
439,60,58,90.73813932408454,pro,1965.5856304448664,1
440,67,31,62.03395317898206,basic,3542.799365839681,1
441,18,5,165.10905652894064,basic,2463.399034384635,1
442,68,40,183.26126329830052,enterprise,4677.1476837638165,1
443,24,27,103.56986255500213,enterprise,377.9019128391217,0
444,25,40,148.22840178499504,enterprise,2386.1561560077976,1
445,21,1,29.83120630028892,pro,1050.553375179748,1
446,47,49,129.42219986567278,enterprise,3489.8214949470007,1
447,32,47,139.35206859682614,enterprise,469.70463741373624,1
448,51,14,16.096553192360076,pro,4784.974249533388,1
449,53,54,167.30186548159708,pro,4614.80020174733,1
450,48,54,54.76894956359259,basic,3147.9970171240657,1
451,22,20,12.677601901458821,enterprise,2521.4689248210957,0
452,66,37,163.56375910876451,basic,736.6955281885539,1
453,43,8,113.93069014810345,enterprise,812.3290087335454,0
454,57,44,156.86674882532387,enterprise,3221.1724449080943,1
455,39,45,30.693604287530533,pro,4786.399702632951,1
456,43,46,154.40490971764808,basic,2071.5911702241183,1
457,55,35,10.923595277875396,basic,3675.9321643696685,1
458,64,25,52.69242795253883,enterprise,3271.933433283085,1
459,31,16,129.8537279942082,basic,1903.1546322431914,0
460,51,18,117.86405237007571,pro,4744.416866374186,1
461,39,42,18.962450828192658,pro,1389.3069882573877,1
462,66,57,120.68107089925383,enterprise,3930.3962392426592,1
463,47,16,13.146946546444022,basic,4837.990318498184,0
464,30,1,173.76331799247433,enterprise,2247.4146715477846,0
465,49,57,186.1696347173876,pro,279.29452773838307,0
466,39,21,67.70339142720738,basic,3246.217677246683,1
467,41,30,105.17954651761468,enterprise,985.8965545608467,1
468,42,24,175.3839800880754,basic,2864.849407203995,0
469,52,49,180.6846179999171,basic,850.1626827128504,1
470,54,13,53.95816023016889,basic,773.949390998474,1
471,69,51,91.98793179607169,basic,4364.083516120102,0
472,68,44,13.908147089582343,pro,3677.295557389865,0
473,50,40,12.03293646001083,basic,3349.4481903536034,1
474,20,20,122.30806744104783,basic,4712.276322004787,0
475,63,8,119.73811585424797,enterprise,4830.886757745883,0
476,56,2,36.77564150123115,enterprise,941.7840113864988,1
477,69,51,131.84793264891152,basic,3728.5579400066295,1
478,36,10,194.188570293995,basic,4794.169650630909,0
479,52,41,195.28404532656506,enterprise,864.489162074083,1
480,59,51,199.23666776377965,enterprise,4430.9142554810105,1
481,53,55,191.46603479278448,pro,2249.233567953322,0
482,53,37,41.68070864426468,pro,4337.843229536655,1
483,25,20,44.48918986231319,basic,3777.3594887971253,0
484,68,57,112.94186870942384,pro,1409.5222397997195,1
485,69,35,123.42286754263309,enterprise,3598.219821132565,0
486,38,20,65.8988223364735,pro,3413.340965494355,1
487,57,39,125.9659002083685,enterprise,1067.2979671242274,1
488,62,23,169.94272299259433,basic,1734.7278695078655,0
489,56,48,153.82216127209017,basic,4580.0974559876795,1
490,41,27,46.948729950663434,pro,3610.867234189771,1
491,24,20,166.29384064908953,basic,954.6845516842772,1
492,49,8,71.07467782605656,enterprise,3434.0852355078623,1
493,26,52,116.1851934872673,enterprise,1491.5566068109474,1
494,34,58,151.67722154066166,enterprise,4605.875156823187,1
495,67,35,54.008108889835,basic,2051.418069423015,1
496,39,2,71.17341572555225,pro,3297.6197457314934,1
