customer_id,age,tenure,plan_type,monthly_usage,engagement_score,complaints,payment_delay,usage_volatility,shock_flag,treatment_flag,discount_percent,CLV,retention_cost,churn,time_to_churn,charge_ratio,risk_behavior_score,service_pain_index,value_density,treatment_value_ratio
0,56,56,basic,41.66170492499721,0.2584933225640107,2,3.590810228045377,0.812069211310469,0,0,0,4620.829051261841,117.54369504117489,1,4.925620182222845,0.009014116373175425,0.6021547427268902,7.181620456090754,81.06717633792704,0.0
1,69,23,plus,38.47357409540832,0.5040688535455811,2,8.742181343996705,0.8835608831273214,0,0,0,1740.167618385596,110.00931569897617,1,16.06805470205868,0.022096421785675564,0.4381853617316114,17.48436268799341,72.50698409939983,0.0
2,46,25,plus,48.70632022791806,0.1038478892777125,0,4.077588010589508,0.4337106927952416,0,1,20,2427.6430571736582,52.942947126758085,1,23.470170947992408,0.020054952119888794,0.3886707527912814,0.0,93.37088681437147,0.00823505123197275
3,32,6,plus,60.19772620365486,0.8362605352169323,0,2.2087984359951065,0.5717683188058041,0,1,10,692.3867841050072,120.8746859260318,1,1.2262089258110822,0.08681695063074414,0.09362103850117677,0.0,98.91239772928675,0.01442196509832179
4,60,34,basic,49.39865112691608,0.2076684323053726,0,0.6698939763417637,0.8653729257908689,0,1,10,3459.528157983071,64.68989166436165,0,24.88461534053832,0.014274887783519008,0.6856622869323656,0.0,98.84366165665918,0.0028897323019698774
5,25,63,basic,72.19262786963915,0.6371729513349387,0,4.855828824209093,0.4683259688400297,0,0,0,9070.215691217996,54.56249931737606,0,31.50147635093094,0.0079584292036546,0.16992132908743346,0.0,141.7221201752812,0.0
6,38,9,basic,32.36343941711891,0.990471174019081,2,2.559250713395253,0.6020477791718929,0,1,20,602.2489187754276,24.635010668124394,0,34.43889321555813,0.05364856597309029,0.005736808519927703,5.118501426790506,60.22489187754276,0.03315380994067796
7,56,60,plus,48.55080089179416,0.134722726347282,1,0.5521926888173923,0.848625450793688,0,0,0,5811.847221577358,118.92641220258,1,23.861210990338908,0.008352327016538989,0.7342963164150712,0.5521926888173923,95.27618396028456,0.0
8,36,49,basic,66.50990201127664,0.8451104191940286,0,0.7368283464760629,0.7911176045098195,0,1,10,6546.061332828227,88.90307576475197,0,22.582096315155137,0.01015874124743313,0.12253587413075019,0.0,130.92122665656453,0.0015274028287864164
9,40,51,basic,31.941514055345504,0.8125363821688015,3,1.4639972847323195,0.0878387242118121,0,0,0,3261.430627726389,89.49678290939191,0,18.662651114669337,0.009790710577532117,0.016466565026423186,4.3919918541969585,62.71981976396902,0.0
10,28,60,plus,65.60395798603632,0.3186426515181578,0,1.3234857815625816,0.0777813829697112,1,0,0,7806.174250602453,46.3885077573735,0,18.78068199946367,0.008403034936868982,0.052996916861493146,0.0,127.97006968200742,0.0
11,28,70,plus,50.29694009827274,0.8010438608550863,4,1.5643276745729249,0.4156591550933749,0,0,0,7063.269645384162,67.07400660748101,1,2.052030701238848,0.007119906603669507,0.08269794069761477,6.2573106982916995,99.48267106174876,0.0
12,41,37,basic,51.6517766354159,0.5699154783521819,1,1.5044696302422562,0.85263888594632,0,0,0,3753.985505906139,60.94613177361349,1,4.132559069758729,0.013755519576353594,0.3667067874005515,1.5044696302422562,98.78909226068788,0.0
13,70,31,plus,44.9067029556396,0.0662524962950999,3,4.838111815417577,0.9225101405691648,0,1,30,2732.646024330807,143.60265862141262,1,12.938090533977082,0.016427402288353227,0.8613915408989141,14.51433544625273,85.39518826033772,0.010974354299344211
14,53,41,premium,31.86555137021853,0.603430480492937,2,0.7802717624642317,0.9487276085689408,0,0,0,2517.063874762718,66.076849360456,1,23.98198220127493,0.012654782783546856,0.37623645187326976,1.5605435249284634,59.93009225625519,0.0
15,57,62,premium,48.81786160751013,0.8299446897225989,0,0.803214344530833,0.9887729483854688,0,0,0,6083.918797652881,51.134502903761984,0,47.5047642632215,0.008022763036105019,0.16814609053159157,0.0,96.57013964528383,0.0
16,41,58,plus,41.66324293617048,0.3060561172745957,1,0.1595233734802123,0.5054637605817713,0,1,20,4890.401242377003,42.16651224566358,0,17.434741068749897,0.00851764982500679,0.35076348459509854,0.1595233734802123,82.88815665045767,0.004088807891433763
17,20,14,plus,72.86458625629395,0.3858738129615373,5,4.37031068758201,0.9179396777298378,0,0,0,2064.452680218013,89.00176747318098,1,16.91105322453321,0.035277780485681684,0.5637307942155405,21.85155343791005,137.63017868120087,0.0
18,39,36,basic,57.65633921894513,0.7294663178606516,1,2.450643595910398,0.7270703646109723,0,1,30,4124.210001784402,35.83757530329146,0,39.74974717477031,0.013976582814936762,0.1966970229126049,2.450643595910398,111.46513518336222,0.007272357040495682
19,70,36,plus,50.5174819860092,0.1773208783239971,2,1.1518576116086696,0.4447654721069294,0,0,0,3770.7313731131726,23.47102977538402,1,0.2421455468382087,0.013393711531559117,0.3658992679447414,2.3037152232173392,101.91165873278845,0.0
20,19,8,plus,69.76608718784883,0.5355557702278202,3,2.3607975473544656,0.9287335744716732,0,0,0,1146.7834143215214,89.36940163003607,1,10.020307380773987,0.06078332054404969,0.4313449496590596,7.082392642063397,127.42037936905793,0.0
21,41,26,plus,49.15831707599976,0.7344402266157288,3,4.1727222971410445,0.4067672625282733,0,0,0,2523.794047233749,96.46771802424507,1,57.08428275159871,0.019470228524128254,0.10802102205714859,12.518166891423133,93.47385360124997,0.0
22,61,36,plus,60.54320924241736,0.4559754203404511,0,2.2275505343571007,0.2931454839103882,0,0,0,4376.738328879999,69.98211082429759,0,54.66448540273695,0.01382979170842921,0.159478348663444,0.0,118.29022510486485,0.0
23,47,48,plus,67.46317697831839,0.4228214105293066,0,2.704932430363768,0.6866381847702244,0,0,0,6494.906615146061,76.76490343471374,1,3.678416523640357,0.010385490582795497,0.39631285896239543,0.0,132.54911459481758,0.0
24,55,28,premium,45.91600141927258,0.9161083381535126,0,0.5902355354363332,0.1243001221519607,0,0,0,2641.173254495862,133.05858145772766,0,33.76419022366629,0.01737811906964956,0.01042774381504937,0.0,91.07493981020212,0.0
25,19,68,basic,56.52411825713002,0.7079887805262544,1,10.83322880416408,0.942978243175187,0,1,10,7704.597701261394,112.78646724780307,0,28.132854344333914,0.007335461887385726,0.2753602267267966,10.83322880416408,111.66083625016513,0.001297757862230858
26,38,62,basic,43.449634950325816,0.0925983934618168,1,5.900438675103515,0.768808062063066,1,0,0,5394.807928641619,82.32109081711032,1,15.90368565293119,0.008052479911245499,0.6976176706355334,5.900438675103515,85.63187188320029,0.0
27,50,51,plus,67.19274594714278,0.7171362432557771,0,1.0618396782982469,0.5638461879260539,0,0,0,6901.037740406218,95.50315368014572,1,1.7338026371602369,0.009735204076584514,0.15949165094267273,0.0,132.71226423858113,0.0
28,29,42,basic,49.59134716509559,0.4180111457588198,1,0.2076862065353295,0.0947769341437688,0,0,0,4273.455236372725,69.39437358352191,0,20.279158558252465,0.011601793543913325,0.05515911931082379,0.2076862065353295,99.38267991564477,0.0
29,39,29,plus,70.55929843672693,0.8135893544950833,3,2.2007334378874868,0.2347842003244475,0,1,20,4066.836327453675,46.42187581712111,0,40.191909870747445,0.01734565817226344,0.043766274336835935,6.60220031366246,135.5612109151225,0.004916618661626268
30,61,10,basic,52.98285718673935,0.9256029856489936,1,6.517860153667503,0.5038020589445332,0,1,20,1060.2128383135018,73.93180355053309,1,0.9874419136884324,0.04992670204682092,0.037481369009363025,6.517860153667503,96.38298530122744,0.01884636076565409
31,42,39,plus,88.18793560391855,0.5161287293870097,3,0.0438834164743988,0.5006083257063365,1,0,0,6894.018754410515,22.37552775928762,1,37.925287367933294,0.01279009365239328,0.24222998663896675,0.1316502494231964,172.35046886026288,0.0
32,66,1,plus,39.3927033317229,0.5276414350220441,0,2.496326651961919,0.4723192436459179,0,1,30,100.0,93.09242354112077,0,19.296076396667683,0.3900267656606228,0.2231040401400593,0.0,50.0,0.297029702970297
33,44,39,basic,62.89553048598518,0.4552818825729259,1,0.0672751300698045,0.3347355110812529,0,0,0,4902.30739048429,25.976484984277278,0,22.117070436156432,0.012827164498812526,0.18233649743216956,0.0672751300698045,122.55768476210726,0.0
34,59,21,basic,49.35270655854327,0.6838355190296406,0,0.0626045254933153,0.7116992745544514,1,0,0,2062.2616552507006,82.9972879179147,1,3.271609952407533,0.023919751735291456,0.22501403174648946,0.0,93.73916614775912,0.0
35,45,65,basic,46.62332262936973,0.4403982383041787,0,1.6969186576228823,0.940564738151336,0,0,0,6067.99494725415,60.78973483382159,1,11.595295898165714,0.007682214771074071,0.5263416844584565,0.0,91.93931738263863,0.0
36,33,15,basic,21.529412367331908,0.4733640119144837,0,4.738327183589085,0.5437337122843623,0,1,20,608.326196487383,103.98371843842644,0,54.98204187865897,0.03533314748560578,0.28634974082428094,0.0,38.020387280461435,0.03282314155422026
37,32,4,plus,51.09172881915436,0.611595088225705,1,0.0780010711412249,0.8276880832975346,0,0,0,372.1718664539577,67.6381957519954,0,28.761976384691994,0.13691205959508768,0.3214781169698143,0.0780010711412249,74.43437329079154,0.0
38,64,60,plus,35.385920468100124,0.5130157528042742,2,2.1752143284382592,0.6172148604336407,0,1,30,4228.067606196302,54.362919098082976,1,7.546498998557233,0.00836731018824427,0.3005739141662915,4.3504286568765185,69.3125837081361,0.007093762217479074
39,68,61,basic,45.35468870093045,0.6207850775115387,1,3.847343759804892,0.0309422364220117,0,1,20,5536.521789778233,26.852482749398117,0,17.859327607801163,0.00819043074189814,0.011733757786392813,3.847343759804892,89.2987385448102,0.003611723937035914
40,61,20,plus,35.97559358472099,0.9159931731021508,0,0.926299803086361,0.1400521648130167,0,0,0,1493.97819192226,66.88278245514832,0,55.15542330352212,0.02406429323123648,0.011765337966116143,0.0,71.14181866296477,0.0
