customer_id,age,tenure,plan_type,monthly_usage,engagement_score,complaints,payment_delay,usage_volatility,shock_flag,treatment_flag,discount_percent,CLV,retention_cost,churn,time_to_churn,charge_ratio,risk_behavior_score,service_pain_index,value_density,treatment_value_ratio
0,56,9,plus,58.3560253871248,0.2239580825810648,2,0.8200619136890261,0.4037674970121717,0,0,0,1052.5762452561085,96.86872530183506,0,15.212549795958452,0.05538851663548976,0.3133405025727699,1.6401238273780523,105.25762452561085,0.0
1,69,37,plus,25.734064113127467,0.6422031336217232,0,0.5872944287767501,0.1743575589620862,0,0,0,1944.1529089010976,94.8163707128133,0,26.814105135386384,0.013229841209586845,0.06238458822600008,0.0,51.16191865529204,0.0
2,46,36,basic,65.10336486098072,0.4572680331479494,3,2.591957155795019,0.8551262727340943,0,1,10,4722.464298573569,94.27022270043884,0,62.29375576150901,0.013782969605727977,0.46410436390783805,7.775871467385057,127.63417023171809,0.0021170902049624644
3,32,28,basic,69.59454180072677,0.6670452821767769,1,3.5912961233119205,0.0335805865123668,0,0,0,3900.4091881217,88.61050270596378,1,5.990737789718517,0.017838308786634213,0.011180814706563418,3.5912961233119205,134.49686855592068,0.0
4,60,42,plus,58.21182711469889,0.8155499845846039,1,0.013804053219224,0.4836189187179786,0,0,0,4859.610306539042,79.07615383034346,0,52.55125503941266,0.011976238258884027,0.08920351701270833,0.013804053219224,113.01419317532655,0.0
5,25,43,plus,35.98167409577119,0.3980697278885842,0,1.7374224028177985,0.0554774038033941,0,0,0,3094.3553727464296,138.34848422410465,0,29.09264104349329,0.01162440810918766,0.033393528767411904,0.0,70.32625847150976,0.0
6,38,42,basic,45.109601922771446,0.6219596512040532,2,2.926365201966075,0.5366372383569379,0,0,0,3733.072072206992,54.83392692102463,0,38.244347849239816,0.012080538631947132,0.20287052876535044,5.85273040393215,86.81562958620911,0.0
7,56,66,basic,67.74311743583348,0.4897897694616573,2,0.6428327354928027,0.4636492405098508,0,0,0,8885.65785605275,76.41398698439838,0,37.59054502028472,0.007623014020922757,0.23655858588945847,1.2856654709856055,132.62175904556344,0.0
8,36,55,basic,35.32668719518402,0.8088034537719057,1,6.937022611325819,0.7801521946223596,0,1,30,3857.155104121708,47.45704958507766,1,19.84868201824449,0.009156367808397372,0.14916240514406323,6.937022611325819,68.87776971645907,0.0077757371568475
9,40,48,premium,59.429655616477866,0.50014328872297,0,2.3889454396933134,0.689675009452127,0,0,0,5639.447072827578,63.1930345478272,1,2.2080119572681105,0.010536337784778742,0.3447386820746948,0.0,115.09075658831793,0.0
10,28,22,plus,49.23841986090262,0.3989976001684696,3,1.271182569964416,0.8439553630471188,0,0,0,2179.9838305231606,52.36773979201821,1,14.68753534746417,0.022576242506617585,0.5072191985420089,3.813547709893248,94.78190567492003,0.0
11,28,27,premium,52.40289874260458,0.5229720691198912,1,0.0565566184149108,0.5443465204955423,0,0,0,2865.9291620187137,107.0634818642066,0,18.466439238628283,0.018278407236858866,0.25966849435377526,0.0565566184149108,102.35461292923978,0.0
12,41,67,basic,37.46342784012784,0.7142830926956695,2,1.986730167742488,0.8224371169054598,1,1,10,5027.128393216575,111.98966981656532,0,39.42891543652314,0.007450769930749895,0.23498418949451813,3.973460335484976,73.92835872377316,0.001988811585139901
13,70,13,premium,54.95996427653213,0.5141543932637463,1,1.2281755708606603,0.7191355272957577,1,0,0,1379.8782204028132,55.97567014367468,1,8.38797701230353,0.03980073221844275,0.3493888365846031,1.2281755708606603,98.56273002877238,0.0
